;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 13-Jun-13 4:43:34 PM
;----------------------------------------------

;Address Opcode 	ASM
;Buzzer.c,0 :: ?ICS?lstr32_Buzzer
0x0EAB	0x6B53 ;?ICS?lstr32_Buzzer+0
0x0EAD	0x0079 ;?ICS?lstr32_Buzzer+2
; end of ?ICS?lstr32_Buzzer
;Buzzer.c,0 :: ?ICS?lstr33_Buzzer
0x0EAF	0x7754 ;?ICS?lstr33_Buzzer+0
0x0EB1	0x6E69 ;?ICS?lstr33_Buzzer+2
0x0EB3	0x00 ;?ICS?lstr33_Buzzer+4
; end of ?ICS?lstr33_Buzzer
;Buzzer.c,0 :: ?ICS?lstr38_Buzzer
0x0EB4	0x6C74 ;?ICS?lstr38_Buzzer+0
0x0EB6	0x0065 ;?ICS?lstr38_Buzzer+2
; end of ?ICS?lstr38_Buzzer
;Buzzer.c,0 :: ?ICS?lstr39_Buzzer
0x0EB8	0x7453 ;?ICS?lstr39_Buzzer+0
0x0EBA	0x7261 ;?ICS?lstr39_Buzzer+2
0x0EBC	0x00 ;?ICS?lstr39_Buzzer+4
; end of ?ICS?lstr39_Buzzer
;Buzzer.c,0 :: ?ICS?lstr36_Buzzer
0x0EBD	0x6C6B ;?ICS?lstr36_Buzzer+0
0x0EBF	0x0065 ;?ICS?lstr36_Buzzer+2
; end of ?ICS?lstr36_Buzzer
;Buzzer.c,0 :: ?ICS?lstr37_Buzzer
0x0EC1	0x696C ;?ICS?lstr37_Buzzer+0
0x0EC3	0x0074 ;?ICS?lstr37_Buzzer+2
; end of ?ICS?lstr37_Buzzer
;Buzzer.c,0 :: ?ICS?lstr26_Buzzer
0x0EC5	0x694C ;?ICS?lstr26_Buzzer+0
0x0EC7	0x656B ;?ICS?lstr26_Buzzer+2
0x0EC9	0x00 ;?ICS?lstr26_Buzzer+4
; end of ?ICS?lstr26_Buzzer
;Buzzer.c,0 :: ?ICS?lstr27_Buzzer
0x0ECA	0x0041 ;?ICS?lstr27_Buzzer+0
; end of ?ICS?lstr27_Buzzer
;Buzzer.c,0 :: ?ICS?lstr24_Buzzer
0x0ECC	0x6F73 ;?ICS?lstr24_Buzzer+0
0x0ECE	0x00 ;?ICS?lstr24_Buzzer+2
; end of ?ICS?lstr24_Buzzer
;Buzzer.c,0 :: ?ICS?lstr25_Buzzer
0x0ECF	0x6968 ;?ICS?lstr25_Buzzer+0
0x0ED1	0x6867 ;?ICS?lstr25_Buzzer+2
0x0ED3	0x00 ;?ICS?lstr25_Buzzer+4
; end of ?ICS?lstr25_Buzzer
;Buzzer.c,0 :: ?ICS?lstr30_Buzzer
0x0ED4	0x6E49 ;?ICS?lstr30_Buzzer+0
0x0ED6	0x00 ;?ICS?lstr30_Buzzer+2
; end of ?ICS?lstr30_Buzzer
;Buzzer.c,0 :: ?ICS?lstr31_Buzzer
0x0ED7	0x6854 ;?ICS?lstr31_Buzzer+0
0x0ED9	0x0065 ;?ICS?lstr31_Buzzer+2
; end of ?ICS?lstr31_Buzzer
;Buzzer.c,0 :: ?ICS?lstr28_Buzzer
0x0EDB	0x6944 ;?ICS?lstr28_Buzzer+0
0x0EDD	0x0061 ;?ICS?lstr28_Buzzer+2
; end of ?ICS?lstr28_Buzzer
;Buzzer.c,0 :: ?ICS?lstr29_Buzzer
0x0EDF	0x6F6D ;?ICS?lstr29_Buzzer+0
0x0EE1	0x646E ;?ICS?lstr29_Buzzer+2
0x0EE3	0x00 ;?ICS?lstr29_Buzzer+4
; end of ?ICS?lstr29_Buzzer
;Buzzer.c,0 :: ?ICS?lstr40_Buzzer
0x0EE4	0x6F48 ;?ICS?lstr40_Buzzer+0
0x0EE6	0x0077 ;?ICS?lstr40_Buzzer+2
; end of ?ICS?lstr40_Buzzer
;Buzzer.c,0 :: ?ICS?lstr4_Buzzer
0x0EE8	0x6F74 ;?ICS?lstr4_Buzzer+0
0x0EEA	0x7320 ;?ICS?lstr4_Buzzer+2
0x0EEC	0x6174 ;?ICS?lstr4_Buzzer+4
0x0EEE	0x7472 ;?ICS?lstr4_Buzzer+6
0x0EF0	0x6D20 ;?ICS?lstr4_Buzzer+8
0x0EF2	0x7375 ;?ICS?lstr4_Buzzer+10
0x0EF4	0x6369 ;?ICS?lstr4_Buzzer+12
0x0EF6	0x00 ;?ICS?lstr4_Buzzer+14
; end of ?ICS?lstr4_Buzzer
;Buzzer.c,0 :: ?ICS?lstr2_Buzzer
0x0EF7	0x6F74 ;?ICS?lstr2_Buzzer+0
0x0EF9	0x7320 ;?ICS?lstr2_Buzzer+2
0x0EFB	0x6174 ;?ICS?lstr2_Buzzer+4
0x0EFD	0x7472 ;?ICS?lstr2_Buzzer+6
0x0EFF	0x6D20 ;?ICS?lstr2_Buzzer+8
0x0F01	0x7375 ;?ICS?lstr2_Buzzer+10
0x0F03	0x6369 ;?ICS?lstr2_Buzzer+12
0x0F05	0x00 ;?ICS?lstr2_Buzzer+14
; end of ?ICS?lstr2_Buzzer
;Buzzer.c,0 :: ?ICS?lstr3_Buzzer
0x0F06	0x7250 ;?ICS?lstr3_Buzzer+0
0x0F08	0x7365 ;?ICS?lstr3_Buzzer+2
0x0F0A	0x2073 ;?ICS?lstr3_Buzzer+4
0x0F0C	0x6874 ;?ICS?lstr3_Buzzer+6
0x0F0E	0x2065 ;?ICS?lstr3_Buzzer+8
0x0F10	0x7562 ;?ICS?lstr3_Buzzer+10
0x0F12	0x7474 ;?ICS?lstr3_Buzzer+12
0x0F14	0x6E6F ;?ICS?lstr3_Buzzer+14
0x0F16	0x00 ;?ICS?lstr3_Buzzer+16
; end of ?ICS?lstr3_Buzzer
;Buzzer.c,0 :: ?ICS?lstr43_Buzzer
0x0F17	0x6564 ;?ICS?lstr43_Buzzer+0
0x0F19	0x0072 ;?ICS?lstr43_Buzzer+2
; end of ?ICS?lstr43_Buzzer
;Buzzer.c,0 :: ?ICS?lstr44_Buzzer
0x0F1B	0x6877 ;?ICS?lstr44_Buzzer+0
0x0F1D	0x7461 ;?ICS?lstr44_Buzzer+2
0x0F1F	0x00 ;?ICS?lstr44_Buzzer+4
; end of ?ICS?lstr44_Buzzer
;Buzzer.c,0 :: ?ICS?lstr41_Buzzer
0x0F20	0x0049 ;?ICS?lstr41_Buzzer+0
; end of ?ICS?lstr41_Buzzer
;Buzzer.c,0 :: ?ICS?lstr42_Buzzer
0x0F22	0x6F77 ;?ICS?lstr42_Buzzer+0
0x0F24	0x006E ;?ICS?lstr42_Buzzer+2
; end of ?ICS?lstr42_Buzzer
;Buzzer.c,0 :: ?ICS?lstr47_Buzzer
0x0F26	0x6854 ;?ICS?lstr47_Buzzer+0
0x0F28	0x6E61 ;?ICS?lstr47_Buzzer+2
0x0F2A	0x206B ;?ICS?lstr47_Buzzer+4
0x0F2C	0x6F79 ;?ICS?lstr47_Buzzer+6
0x0F2E	0x2175 ;?ICS?lstr47_Buzzer+8
0x0F30	0x00 ;?ICS?lstr47_Buzzer+10
; end of ?ICS?lstr47_Buzzer
;Buzzer.c,0 :: ?ICS?lstr1_Buzzer
0x0F31	0x7250 ;?ICS?lstr1_Buzzer+0
0x0F33	0x7365 ;?ICS?lstr1_Buzzer+2
0x0F35	0x2073 ;?ICS?lstr1_Buzzer+4
0x0F37	0x6874 ;?ICS?lstr1_Buzzer+6
0x0F39	0x2065 ;?ICS?lstr1_Buzzer+8
0x0F3B	0x7562 ;?ICS?lstr1_Buzzer+10
0x0F3D	0x7474 ;?ICS?lstr1_Buzzer+12
0x0F3F	0x6E6F ;?ICS?lstr1_Buzzer+14
0x0F41	0x00 ;?ICS?lstr1_Buzzer+16
; end of ?ICS?lstr1_Buzzer
;Buzzer.c,0 :: ?ICS?lstr45_Buzzer
0x0F42	0x6F79 ;?ICS?lstr45_Buzzer+0
0x0F44	0x0075 ;?ICS?lstr45_Buzzer+2
; end of ?ICS?lstr45_Buzzer
;Buzzer.c,0 :: ?ICS?lstr46_Buzzer
0x0F46	0x7261 ;?ICS?lstr46_Buzzer+0
0x0F48	0x2165 ;?ICS?lstr46_Buzzer+2
0x0F4A	0x00 ;?ICS?lstr46_Buzzer+4
; end of ?ICS?lstr46_Buzzer
;Buzzer.c,0 :: ?ICS?lstr11_Buzzer
0x0F4B	0x7453 ;?ICS?lstr11_Buzzer+0
0x0F4D	0x7261 ;?ICS?lstr11_Buzzer+2
0x0F4F	0x00 ;?ICS?lstr11_Buzzer+4
; end of ?ICS?lstr11_Buzzer
;Buzzer.c,0 :: ?ICS?lstr10_Buzzer
0x0F50	0x6C74 ;?ICS?lstr10_Buzzer+0
0x0F52	0x0065 ;?ICS?lstr10_Buzzer+2
; end of ?ICS?lstr10_Buzzer
;Buzzer.c,0 :: ?ICS?lstr13_Buzzer
0x0F54	0x0049 ;?ICS?lstr13_Buzzer+0
; end of ?ICS?lstr13_Buzzer
;Buzzer.c,0 :: ?ICS?lstr12_Buzzer
0x0F56	0x6F48 ;?ICS?lstr12_Buzzer+0
0x0F58	0x0077 ;?ICS?lstr12_Buzzer+2
; end of ?ICS?lstr12_Buzzer
;Buzzer.c,0 :: ?ICS?lstr9_Buzzer
0x0F5A	0x696C ;?ICS?lstr9_Buzzer+0
0x0F5C	0x0074 ;?ICS?lstr9_Buzzer+2
; end of ?ICS?lstr9_Buzzer
;Buzzer.c,0 :: ?ICS?lstr6_Buzzer
0x0F5E	0x6C6B ;?ICS?lstr6_Buzzer+0
0x0F60	0x0065 ;?ICS?lstr6_Buzzer+2
; end of ?ICS?lstr6_Buzzer
;Buzzer.c,0 :: ?ICS?lstr5_Buzzer
0x0F62	0x7754 ;?ICS?lstr5_Buzzer+0
0x0F64	0x6E69 ;?ICS?lstr5_Buzzer+2
0x0F66	0x00 ;?ICS?lstr5_Buzzer+4
; end of ?ICS?lstr5_Buzzer
;Buzzer.c,0 :: ?ICS?lstr8_Buzzer
0x0F67	0x6C6B ;?ICS?lstr8_Buzzer+0
0x0F69	0x0065 ;?ICS?lstr8_Buzzer+2
; end of ?ICS?lstr8_Buzzer
;Buzzer.c,0 :: ?ICS?lstr7_Buzzer
0x0F6B	0x7754 ;?ICS?lstr7_Buzzer+0
0x0F6D	0x6E69 ;?ICS?lstr7_Buzzer+2
0x0F6F	0x00 ;?ICS?lstr7_Buzzer+4
; end of ?ICS?lstr7_Buzzer
;Buzzer.c,0 :: ?ICS?lstr14_Buzzer
0x0F70	0x6F77 ;?ICS?lstr14_Buzzer+0
0x0F72	0x006E ;?ICS?lstr14_Buzzer+2
; end of ?ICS?lstr14_Buzzer
;Buzzer.c,0 :: ?ICS?lstr21_Buzzer
0x0F74	0x6F62 ;?ICS?lstr21_Buzzer+0
0x0F76	0x6576 ;?ICS?lstr21_Buzzer+2
0x0F78	0x00 ;?ICS?lstr21_Buzzer+4
; end of ?ICS?lstr21_Buzzer
;Buzzer.c,0 :: ?ICS?lstr20_Buzzer
0x0F79	0x0041 ;?ICS?lstr20_Buzzer+0
; end of ?ICS?lstr20_Buzzer
;Buzzer.c,0 :: ?ICS?lstr23_Buzzer
0x0F7B	0x6F57 ;?ICS?lstr23_Buzzer+0
0x0F7D	0x6C72 ;?ICS?lstr23_Buzzer+2
0x0F7F	0x0064 ;?ICS?lstr23_Buzzer+4
; end of ?ICS?lstr23_Buzzer
;Buzzer.c,0 :: ?ICS?lstr22_Buzzer
0x0F81	0x6854 ;?ICS?lstr22_Buzzer+0
0x0F83	0x0065 ;?ICS?lstr22_Buzzer+2
; end of ?ICS?lstr22_Buzzer
;Buzzer.c,0 :: ?ICS?lstr19_Buzzer
0x0F85	0x7055 ;?ICS?lstr19_Buzzer+0
0x0F87	0x00 ;?ICS?lstr19_Buzzer+2
; end of ?ICS?lstr19_Buzzer
;Buzzer.c,0 :: ?ICS?lstr16_Buzzer
0x0F88	0x6877 ;?ICS?lstr16_Buzzer+0
0x0F8A	0x7461 ;?ICS?lstr16_Buzzer+2
0x0F8C	0x00 ;?ICS?lstr16_Buzzer+4
; end of ?ICS?lstr16_Buzzer
;Buzzer.c,0 :: ?ICS?lstr15_Buzzer
0x0F8D	0x6564 ;?ICS?lstr15_Buzzer+0
0x0F8F	0x0072 ;?ICS?lstr15_Buzzer+2
; end of ?ICS?lstr15_Buzzer
;Buzzer.c,0 :: ?ICS?lstr18_Buzzer
0x0F91	0x7261 ;?ICS?lstr18_Buzzer+0
0x0F93	0x2165 ;?ICS?lstr18_Buzzer+2
0x0F95	0x00 ;?ICS?lstr18_Buzzer+4
; end of ?ICS?lstr18_Buzzer
;Buzzer.c,0 :: ?ICS?lstr17_Buzzer
0x0F96	0x6F79 ;?ICS?lstr17_Buzzer+0
0x0F98	0x0075 ;?ICS?lstr17_Buzzer+2
; end of ?ICS?lstr17_Buzzer
Symbol List:
//** Routines locations **
//ADDRESS    SIZE    PROCEDURE
//----------------------------------------------
0x002A      [16]    _Delay_Cyc
0x003A       [5]    _Get_Fosc_kHz
0x003F      [26]    _Mul_32x32
0x0059      [20]    _Div_16x16_U
0x006D      [34]    _Div_32x32_U
0x008F      [12]    _Lcd_Chr_CP
0x009B     [214]    _Sound_Play
0x0171       [5]    _Delay_1us
0x0176       [8]    _Delay_5500us
0x017E       [7]    _Delay_50us
0x0185     [279]    _Lcd_Init
0x029C       [5]    ___CC2DW
0x02A1      [46]    _Sound_Init
0x02CF     [887]    _Twinkle
0x0646      [98]    _Lcd_Cmd
0x06A8      [71]    _Lcd_Out
0x06EF      [98]    _main
//** Variables locations ** 
//ADDRESS    SIZE    VARIABLE
//----------------------------------------------
0x0000       [1]    R0
0x0000       [1]    Delay_Cyc_loc_L0
0x0001       [1]    R1
0x0002       [1]    FARG_Lcd_Out_row
0x0002       [2]    FARG_Lcd_Out_CP_text
0x0002       [1]    FARG_Lcd_Chr_row
0x0002       [1]    FARG_Delay_Cyc_cycles_div_by_10
0x0002       [1]    R2
0x0002       [2]    FARG_Sound_Init_port
0x0002       [2]    FARG_Sound_Play_freq_in_hz
0x0002       [2]    FARG_VDelay_Advanced_ms_Time_ms
0x0002       [1]    FARG_Lcd_Chr_CP_out_char
0x0002       [2]    FARG_VDelay_ms_Time_ms
0x0002       [1]    FARG_Lcd_Cmd_out_char
0x0003       [1]    FARG_Lcd_Out_column
0x0003       [1]    FARG_Lcd_Chr_column
0x0003       [1]    R3
0x0004       [1]    R4
0x0004       [2]    FARG_Sound_Play_duration_ms
0x0004       [1]    FARG_Sound_Init_pin
0x0004       [2]    FARG_Lcd_Out_text
0x0004       [1]    FARG_Lcd_Chr_out_char
0x0004       [2]    FARG_VDelay_Advanced_ms_Current_Fosc_kHz
0x0005       [1]    R5
0x0006       [1]    R6
0x0007       [1]    R7
0x0008       [1]    R8
0x0009       [1]    R9
0x000A       [1]    R10
0x000B       [1]    R11
0x000C       [1]    R12
0x000D       [1]    R13
0x000E       [1]    R14
0x000F       [1]    R15
0x0010       [1]    R16
0x0011       [1]    R17
0x0012       [1]    R18
0x0013       [1]    R19
0x0014       [1]    R20
0x0015       [1]    R21
0x0016       [1]    R22
0x0017       [1]    R23
0x0018       [1]    R24
0x0019       [1]    R25
0x001A       [1]    XL
0x001A       [2]    X
0x001A       [1]    R26
0x001B       [1]    XH
0x001B       [1]    R27
0x001C       [1]    YL
0x001C       [2]    Y
0x001C       [1]    R28
0x001D       [1]    YH
0x001D       [1]    R29
0x001E       [2]    Z
0x001E       [1]    R30
0x001E       [1]    ZL
0x001F       [1]    ZH
0x001F       [1]    R31
0x0020       [0]    TWBR2_bit
0x0020       [1]    TWBR
0x0020       [0]    TWBR0_bit
0x0020       [0]    TWBR1_bit
0x0020       [0]    TWBR6_bit
0x0020       [0]    TWBR7_bit
0x0020       [0]    TWBR5_bit
0x0020       [0]    TWBR3_bit
0x0020       [0]    TWBR4_bit
0x0021       [0]    TWS5_bit
0x0021       [0]    TWS6_bit
0x0021       [0]    TWS3_bit
0x0021       [0]    TWS4_bit
0x0021       [0]    TWPS0_bit
0x0021       [1]    TWSR
0x0021       [0]    TWS7_bit
0x0021       [0]    TWPS1_bit
0x0022       [0]    TWA2_bit
0x0022       [0]    TWGCE_bit
0x0022       [1]    TWAR
0x0022       [0]    TWA1_bit
0x0022       [0]    TWA5_bit
0x0022       [0]    TWA6_bit
0x0022       [0]    TWA3_bit
0x0022       [0]    TWA4_bit
0x0022       [0]    TWA0_bit
0x0023       [0]    TWD1_bit
0x0023       [0]    TWD0_bit
0x0023       [0]    TWD6_bit
0x0023       [1]    TWDR
0x0023       [0]    TWD5_bit
0x0023       [0]    TWD4_bit
0x0023       [0]    TWD7_bit
0x0023       [0]    TWD2_bit
0x0023       [0]    TWD3_bit
0x0024       [0]    ADCL5_bit
0x0024       [0]    ADCL4_bit
0x0024       [0]    ADCL7_bit
0x0024       [0]    ADCL6_bit
0x0024       [0]    ADCL3_bit
0x0024       [0]    ADCL0_bit
0x0024       [1]    ADCL
0x0024       [0]    ADCL2_bit
0x0024       [0]    ADCL1_bit
0x0025       [0]    ADCH5_bit
0x0025       [0]    ADCH4_bit
0x0025       [0]    ADCH7_bit
0x0025       [0]    ADCH6_bit
0x0025       [0]    ADCH3_bit
0x0025       [0]    ADCH0_bit
0x0025       [1]    ADCH
0x0025       [0]    ADCH2_bit
0x0025       [0]    ADCH1_bit
0x0026       [0]    ADIE_bit
0x0026       [0]    ADIF_bit
0x0026       [0]    ADATE_bit
0x0026       [0]    ADPS2_bit
0x0026       [1]    ADCSRA
0x0026       [0]    ADPS0_bit
0x0026       [0]    ADPS1_bit
0x0026       [0]    ADSC_bit
0x0026       [0]    ADEN_bit
0x0027       [0]    MUX3_bit
0x0027       [0]    MUX4_bit
0x0027       [0]    REFS1_bit
0x0027       [0]    REFS0_bit
0x0027       [0]    MUX2_bit
0x0027       [0]    MUX0_bit
0x0027       [1]    ADMUX
0x0027       [0]    ADLAR_bit
0x0027       [0]    MUX1_bit
0x0028       [0]    ACO_bit
0x0028       [0]    ACI_bit
0x0028       [0]    ACD_bit
0x0028       [0]    ACBG_bit
0x0028       [0]    ACIE_bit
0x0028       [0]    ACIS0_bit
0x0028       [1]    ACSR
0x0028       [0]    ACIC_bit
0x0028       [0]    ACIS1_bit
0x0029       [0]    UBRR1_bit
0x0029       [0]    UBRR2_bit
0x0029       [1]    UBRRL
0x0029       [0]    UBRR0_bit
0x0029       [0]    UBRR3_bit
0x0029       [0]    UBRR6_bit
0x0029       [0]    UBRR7_bit
0x0029       [0]    UBRR4_bit
0x0029       [0]    UBRR5_bit
0x002A       [0]    TXB8_bit
0x002A       [0]    RXB8_bit
0x002A       [1]    UCSRB
0x002A       [1]    UCSR0B
0x002A       [0]    UCSZ2_bit
0x002A       [0]    TXCIE_bit
0x002A       [0]    RXCIE_bit
0x002A       [0]    UDRIE_bit
0x002A       [0]    TXEN_bit
0x002A       [0]    RXEN_bit
0x002B       [0]    UPE_bit
0x002B       [0]    DOR_bit
0x002B       [0]    U2X_bit
0x002B       [1]    UCSRA
0x002B       [0]    MPCM_bit
0x002B       [0]    FE_bit
0x002B       [0]    TXC_bit
0x002B       [0]    RXC0_bit
0x002B       [0]    RXC_bit
0x002B       [0]    UDRE0_bit
0x002B       [0]    UDRE_bit
0x002B       [0]    TXC0_bit
0x002C       [0]    UDR0__bit
0x002C       [0]    UDR1_bit
0x002C       [1]    UDR0
0x002C       [1]    UDR
0x002C       [0]    UDR2_bit
0x002C       [0]    UDR6_bit
0x002C       [0]    UDR7_bit
0x002C       [0]    UDR5_bit
0x002C       [0]    UDR3_bit
0x002C       [0]    UDR4_bit
0x002D       [0]    SPR1_bit
0x002D       [0]    CPHA_bit
0x002D       [1]    SPCR
0x002D       [0]    SPR0_bit
0x002D       [0]    CPOL_bit
0x002D       [0]    SPE_bit
0x002D       [0]    SPIE_bit
0x002D       [0]    MSTR_bit
0x002D       [0]    DORD_bit
0x002E       [0]    SPI2X_bit
0x002E       [1]    SPSR
0x002E       [0]    SPIF_bit
0x002E       [0]    WCOL_bit
0x002F       [0]    SPDR1_bit
0x002F       [0]    SPDR2_bit
0x002F       [1]    SPDR
0x002F       [0]    SPDR0_bit
0x002F       [0]    SPDR3_bit
0x002F       [0]    SPDR6_bit
0x002F       [0]    SPDR7_bit
0x002F       [0]    SPDR4_bit
0x002F       [0]    SPDR5_bit
0x0030       [0]    PIND1_bit
0x0030       [0]    PIND2_bit
0x0030       [1]    PIND
0x0030       [0]    PIND0_bit
0x0030       [0]    PIND3_bit
0x0030       [0]    PIND6_bit
0x0030       [0]    PIND7_bit
0x0030       [0]    PIND4_bit
0x0030       [0]    PIND5_bit
0x0031       [0]    DDD4_bit
0x0031       [0]    DDD2_bit
0x0031       [0]    LCD_RS_Direction
0x0031       [0]    DDD3_bit
0x0031       [1]    DDRD
0x0031       [0]    DDD0_bit
0x0031       [0]    LCD_EN_Direction
0x0031       [0]    DDD1_bit
0x0031       [0]    DDD7_bit
0x0031       [0]    DDD5_bit
0x0031       [0]    DDD6_bit
0x0032       [0]    LCD_EN
0x0032       [0]    PORTD2_bit
0x0032       [0]    PORTD1_bit
0x0032       [0]    PORTD0_bit
0x0032       [0]    LCD_RS
0x0032       [0]    PORTD6_bit
0x0032       [0]    PORTD5_bit
0x0032       [0]    PORTD7_bit
0x0032       [1]    PORTD
0x0032       [0]    PORTD3_bit
0x0032       [0]    PORTD4_bit
0x0033       [0]    PINC5_bit
0x0033       [0]    PINC1_bit
0x0033       [0]    PINC6_bit
0x0033       [0]    PINC4_bit
0x0033       [0]    PINC3_bit
0x0033       [0]    PINC2_bit
0x0033       [1]    PINC
0x0033       [0]    PINC7_bit
0x0033       [0]    PINC0_bit
0x0034       [0]    DDC5_bit
0x0034       [0]    LCD_D7_Direction
0x0034       [0]    LCD_D5_Direction
0x0034       [0]    DDC6_bit
0x0034       [0]    LCD_D6_Direction
0x0034       [0]    DDC7_bit
0x0034       [1]    DDRC
0x0034       [0]    DDC4_bit
0x0034       [0]    DDC3_bit
0x0034       [0]    DDC1_bit
0x0034       [0]    LCD_D4_Direction
0x0034       [0]    DDC0_bit
0x0034       [0]    DDC2_bit
0x0035       [0]    PORTC1_bit
0x0035       [0]    PORTC7_bit
0x0035       [0]    LCD_D6
0x0035       [0]    PORTC2_bit
0x0035       [0]    LCD_D4
0x0035       [0]    LCD_D5
0x0035       [0]    PORTC0_bit
0x0035       [1]    PORTC
0x0035       [0]    LCD_D7
0x0035       [0]    PORTC4_bit
0x0035       [0]    PORTC3_bit
0x0035       [0]    PORTC5_bit
0x0035       [0]    PORTC6_bit
0x0036       [0]    PINB2_bit
0x0036       [0]    PINB4_bit
0x0036       [1]    PINB
0x0036       [0]    PINB3_bit
0x0036       [0]    PINB5_bit
0x0036       [0]    PINB6_bit
0x0036       [0]    PINB0_bit
0x0036       [0]    PINB1_bit
0x0036       [0]    PINB7_bit
0x0037       [0]    DDB5_bit
0x0037       [0]    DDB6_bit
0x0037       [0]    DDB4_bit
0x0037       [0]    DDB7_bit
0x0037       [0]    DDB3_bit
0x0037       [0]    DDB0_bit
0x0037       [0]    DDB1_bit
0x0037       [0]    DDB2_bit
0x0037       [1]    DDRB
0x0038       [0]    PORTB7_bit
0x0038       [1]    PORTB
0x0038       [0]    PORTB6_bit
0x0038       [0]    PORTB5_bit
0x0038       [0]    PORTB4_bit
0x0038       [0]    PORTB0_bit
0x0038       [0]    PORTB1_bit
0x0038       [0]    PORTB2_bit
0x0038       [0]    PORTB3_bit
0x0039       [0]    PINA4_bit
0x0039       [0]    PINA6_bit
0x0039       [0]    PINA1_bit
0x0039       [0]    PINA3_bit
0x0039       [0]    PINA5_bit
0x0039       [1]    PINA
0x0039       [0]    PINA2_bit
0x0039       [0]    PINA0_bit
0x0039       [0]    PINA7_bit
0x003A       [0]    DDA1_bit
0x003A       [0]    DDA0_bit
0x003A       [1]    DDRA
0x003A       [0]    DDA3_bit
0x003A       [0]    DDA4_bit
0x003A       [0]    DDA2_bit
0x003A       [0]    DDA6_bit
0x003A       [0]    DDA7_bit
0x003A       [0]    DDA5_bit
0x003B       [0]    PORTA3_bit
0x003B       [0]    PORTA1_bit
0x003B       [1]    PORTA
0x003B       [0]    PORTA6_bit
0x003B       [0]    PORTA5_bit
0x003B       [0]    PORTA7_bit
0x003B       [0]    PORTA2_bit
0x003B       [0]    PORTA0_bit
0x003B       [0]    PORTA4_bit
0x003C       [0]    EERE_bit
0x003C       [0]    EERIE_bit
0x003C       [0]    EEMWE_bit
0x003C       [0]    EEWE_bit
0x003C       [1]    EECR
0x003D       [1]    EEDR
0x003D       [0]    EEDR4_bit
0x003D       [0]    EEDR3_bit
0x003D       [0]    EEDR5_bit
0x003D       [0]    EEDR7_bit
0x003D       [0]    EEDR6_bit
0x003D       [0]    EEDR0_bit
0x003D       [0]    EEDR1_bit
0x003D       [0]    EEDR2_bit
0x003E       [0]    EEAR00_bit
0x003E       [0]    EEAR1_bit
0x003E       [0]    EEAR2_bit
0x003E       [0]    EEAR6_bit
0x003E       [0]    EEAR5_bit
0x003E       [0]    EEAR7_bit
0x003E       [1]    EEARL
0x003E       [0]    EEAR3_bit
0x003E       [0]    EEAR4_bit
0x003F       [0]    EEAR8_bit
0x003F       [0]    EEAR9_bit
0x003F       [1]    EEARH
0x0040       [0]    UCPOL_bit
0x0040       [0]    UMSEL_bit
0x0040       [1]    UCSR0C
0x0040       [0]    URSEL_bit
0x0040       [0]    UPM1_bit
0x0040       [0]    UPM0_bit
0x0040       [1]    UCSRC
0x0040       [0]    UBRR11_bit
0x0040       [0]    USBS_bit
0x0040       [0]    UBRR8_bit
0x0040       [0]    UCSZ0_bit
0x0040       [1]    UBRRH
0x0040       [0]    UCSZ1_bit
0x0040       [0]    UBRR9_bit
0x0040       [0]    UBRR10_bit
0x0041       [1]    WDTCR
0x0041       [0]    WDTOE_bit
0x0041       [0]    WDP1_bit
0x0041       [0]    WDP0_bit
0x0041       [0]    WDP2_bit
0x0041       [0]    WDE_bit
0x0042       [0]    TCR2UB_bit
0x0042       [0]    TCN2UB_bit
0x0042       [0]    AS2_bit
0x0042       [1]    ASSR
0x0042       [0]    OCR2UB_bit
0x0043       [0]    OCR2_7_bit
0x0043       [0]    OCR2_2_bit
0x0043       [0]    OCR2_1_bit
0x0043       [0]    OCR2_5_bit
0x0043       [0]    OCR2_6_bit
0x0043       [0]    OCR2_3_bit
0x0043       [0]    OCR2_0_bit
0x0043       [1]    OCR2
0x0043       [0]    OCR2_4_bit
0x0044       [0]    TCNT2_4_bit
0x0044       [0]    TCNT2_0_bit
0x0044       [0]    TCNT2_5_bit
0x0044       [1]    TCNT2
0x0044       [0]    TCNT2_6_bit
0x0044       [0]    TCNT2_2_bit
0x0044       [0]    TCNT2_7_bit
0x0044       [0]    TCNT2_1_bit
0x0044       [0]    TCNT2_3_bit
0x0045       [1]    TCCR2
0x0045       [0]    CS20_bit
0x0045       [0]    CS21_bit
0x0045       [0]    COM21_bit
0x0045       [0]    CS22_bit
0x0045       [0]    WGM21_bit
0x0045       [0]    COM20_bit
0x0045       [0]    WGM20_bit
0x0045       [0]    FOC2_bit
0x0046       [1]    ICR1L
0x0046       [0]    ICR1L0_bit
0x0046       [0]    ICR1L3_bit
0x0046       [0]    ICR1L6_bit
0x0046       [0]    ICR1L4_bit
0x0046       [0]    ICR1L1_bit
0x0046       [0]    ICR1L7_bit
0x0046       [0]    ICR1L2_bit
0x0046       [0]    ICR1L5_bit
0x0047       [0]    ICR1H3_bit
0x0047       [0]    ICR1H4_bit
0x0047       [0]    ICR1H1_bit
0x0047       [0]    ICR1H2_bit
0x0047       [0]    ICR1H0_bit
0x0047       [0]    ICR1H6_bit
0x0047       [0]    ICR1H7_bit
0x0047       [1]    ICR1H
0x0047       [0]    ICR1H5_bit
